MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
GETCB,DC,2016,22,District of Columbia,2.757740099,,
HYTCB,DC,2016,0,District of Columbia,2.757740099,,
NCPRB,DC,2016,317,District of Columbia,2.757740099,,
NGMPB,DC,2016,0,District of Columbia,2.757740099,,
NGMPK,DC,2016,0,District of Columbia,2.757740099,,
NGMPP,DC,2016,0,District of Columbia,2.757740099,,
NUETB,DC,2016,0,District of Columbia,2.757740099,,
PAPRB,DC,2016,0,District of Columbia,2.757740099,,
PAPRP,DC,2016,0,District of Columbia,2.757740099,,
REPRB,DC,2016,1107,District of Columbia,2.757740099,,
SOTCB,DC,2016,295,District of Columbia,2.757740099,,
TEPRB,DC,2016,1107,District of Columbia,2.757740099,,
TETCB,DC,2016,174553,District of Columbia,2.757740099,,
WDEXB,DC,2016,0,District of Columbia,2.757740099,,
WDPRB,DC,2016,7,District of Columbia,2.757740099,,
WDTCB,DC,2016,7,District of Columbia,2.757740099,,
WSTCB,DC,2016,784,District of Columbia,2.757740099,,
WWPRB,DC,2016,790,District of Columbia,2.757740099,,
WYTCB,DC,2016,0,District of Columbia,2.757740099,,
BDFDB,DE,2016,0,Delaware,14.41948129,38,502817
BDPRP,DE,2016,0,Delaware,14.41948129,38,502817
BFFDB,DE,2016,0,Delaware,14.41948129,38,502817
BFPRP,DE,2016,0,Delaware,14.41948129,38,502817
CLPRB,DE,2016,0,Delaware,14.41948129,38,502817
CLPRK,DE,2016,0,Delaware,14.41948129,38,502817
CLPRP,DE,2016,0,Delaware,14.41948129,38,502817
COPRK,DE,2016,0,Delaware,14.41948129,38,502817
EMFDB,DE,2016,0,Delaware,14.41948129,38,502817
ENPRP,DE,2016,0,Delaware,14.41948129,38,502817
GETCB,DE,2016,430,Delaware,14.41948129,38,502817
HYTCB,DE,2016,0,Delaware,14.41948129,38,502817
NCPRB,DE,2016,1612,Delaware,14.41948129,38,502817
NGMPB,DE,2016,0,Delaware,14.41948129,38,502817
NGMPK,DE,2016,0,Delaware,14.41948129,38,502817
NGMPP,DE,2016,0,Delaware,14.41948129,38,502817
NUETB,DE,2016,0,Delaware,14.41948129,38,502817
PAPRB,DE,2016,0,Delaware,14.41948129,38,502817
PAPRP,DE,2016,0,Delaware,14.41948129,38,502817
REPRB,DE,2016,3105,Delaware,14.41948129,38,502817
SOTCB,DE,2016,1133,Delaware,14.41948129,38,502817
TEPRB,DE,2016,3105,Delaware,14.41948129,38,502817
TETCB,DE,2016,280937,Delaware,14.41948129,38,502817
WDEXB,DE,2016,0,Delaware,14.41948129,38,502817
WDPRB,DE,2016,825,Delaware,14.41948129,38,502817
WDTCB,DE,2016,825,Delaware,14.41948129,38,502817
WSTCB,DE,2016,667,Delaware,14.41948129,38,502817
WWPRB,DE,2016,1493,Delaware,14.41948129,38,502817
WYTCB,DE,2016,49,Delaware,14.41948129,38,502817
BDFDB,FL,2016,558,Florida,238.8326956,72,4068360
BDPRP,FL,2016,103,Florida,238.8326956,72,4068360
BFFDB,FL,2016,558,Florida,238.8326956,72,4068360
BFPRP,FL,2016,103,Florida,238.8326956,72,4068360
CLPRB,FL,2016,0,Florida,238.8326956,72,4068360
CLPRK,FL,2016,0,Florida,238.8326956,72,4068360
CLPRP,FL,2016,0,Florida,238.8326956,72,4068360
COPRK,FL,2016,5.722,Florida,238.8326956,72,4068360
EMFDB,FL,2016,0,Florida,238.8326956,72,4068360
ENPRP,FL,2016,0,Florida,238.8326956,72,4068360
GETCB,FL,2016,10056,Florida,238.8326956,72,4068360
HYTCB,FL,2016,1611,Florida,238.8326956,72,4068360
NCPRB,FL,2016,42513,Florida,238.8326956,72,4068360
NGMPB,FL,2016,1062,Florida,238.8326956,72,4068360
NGMPK,FL,2016,1.484,Florida,238.8326956,72,4068360
NGMPP,FL,2016,716,Florida,238.8326956,72,4068360
NUETB,FL,2016,306658,Florida,238.8326956,72,4068360
PAPRB,FL,2016,11066,Florida,238.8326956,72,4068360
PAPRP,FL,2016,1934,Florida,238.8326956,72,4068360
REPRB,FL,2016,223405,Florida,238.8326956,72,4068360
SOTCB,FL,2016,30846,Florida,238.8326956,72,4068360
TEPRB,FL,2016,542192,Florida,238.8326956,72,4068360
TETCB,FL,2016,4362567,Florida,238.8326956,72,4068360
WDEXB,FL,2016,9939,Florida,238.8326956,72,4068360
WDPRB,FL,2016,108866,Florida,238.8326956,72,4068360
WDTCB,FL,2016,98926,Florida,238.8326956,72,4068360
WSTCB,FL,2016,71468,Florida,238.8326956,72,4068360
WWPRB,FL,2016,180333,Florida,238.8326956,72,4068360
WYTCB,FL,2016,0,Florida,238.8326956,72,4068360
BDFDB,GA,2016,1770,Georgia,144.537737,222,20155611
BDPRP,GA,2016,326,Georgia,144.537737,222,20155611
BFFDB,GA,2016,17166,Georgia,144.537737,222,20155611
BFPRP,GA,2016,3026,Georgia,144.537737,222,20155611
CLPRB,GA,2016,0,Georgia,144.537737,222,20155611
CLPRK,GA,2016,0,Georgia,144.537737,222,20155611
CLPRP,GA,2016,0,Georgia,144.537737,222,20155611
COPRK,GA,2016,0,Georgia,144.537737,222,20155611
EMFDB,GA,2016,15397,Georgia,144.537737,222,20155611
ENPRP,GA,2016,2700,Georgia,144.537737,222,20155611
GETCB,GA,2016,315,Georgia,144.537737,222,20155611
HYTCB,GA,2016,31137,Georgia,144.537737,222,20155611
NCPRB,GA,2016,41707,Georgia,144.537737,222,20155611
NGMPB,GA,2016,0,Georgia,144.537737,222,20155611
NGMPK,GA,2016,0,Georgia,144.537737,222,20155611
NGMPP,GA,2016,0,Georgia,144.537737,222,20155611
NUETB,GA,2016,360633,Georgia,144.537737,222,20155611
PAPRB,GA,2016,0,Georgia,144.537737,222,20155611
PAPRP,GA,2016,0,Georgia,144.537737,222,20155611
REPRB,GA,2016,282334,Georgia,144.537737,222,20155611
SOTCB,GA,2016,10256,Georgia,144.537737,222,20155611
TEPRB,GA,2016,642967,Georgia,144.537737,222,20155611
TETCB,GA,2016,2951822,Georgia,144.537737,222,20155611
WDEXB,GA,2016,15655,Georgia,144.537737,222,20155611
WDPRB,GA,2016,212606,Georgia,144.537737,222,20155611
WDTCB,GA,2016,196951,Georgia,144.537737,222,20155611
WSTCB,GA,2016,10855,Georgia,144.537737,222,20155611
WWPRB,GA,2016,223461,Georgia,144.537737,222,20155611
WYTCB,GA,2016,0,Georgia,144.537737,222,20155611
BDFDB,HI,2016,451,Hawaii,19.81846857,18,429104
BDPRP,HI,2016,83,Hawaii,19.81846857,18,429104
BFFDB,HI,2016,451,Hawaii,19.81846857,18,429104
BFPRP,HI,2016,83,Hawaii,19.81846857,18,429104
CLPRB,HI,2016,0,Hawaii,19.81846857,18,429104
CLPRK,HI,2016,0,Hawaii,19.81846857,18,429104
CLPRP,HI,2016,0,Hawaii,19.81846857,18,429104
COPRK,HI,2016,0,Hawaii,19.81846857,18,429104
EMFDB,HI,2016,0,Hawaii,19.81846857,18,429104
ENPRP,HI,2016,0,Hawaii,19.81846857,18,429104
GETCB,HI,2016,2409,Hawaii,19.81846857,18,429104
HYTCB,HI,2016,839,Hawaii,19.81846857,18,429104
NCPRB,HI,2016,18961,Hawaii,19.81846857,18,429104
NGMPB,HI,2016,0,Hawaii,19.81846857,18,429104
NGMPK,HI,2016,0,Hawaii,19.81846857,18,429104
NGMPP,HI,2016,0,Hawaii,19.81846857,18,429104
NUETB,HI,2016,0,Hawaii,19.81846857,18,429104
PAPRB,HI,2016,0,Hawaii,19.81846857,18,429104
PAPRP,HI,2016,0,Hawaii,19.81846857,18,429104
REPRB,HI,2016,27593,Hawaii,19.81846857,18,429104
SOTCB,HI,2016,9813,Hawaii,19.81846857,18,429104
TEPRB,HI,2016,27593,Hawaii,19.81846857,18,429104
TETCB,HI,2016,300390,Hawaii,19.81846857,18,429104
WDEXB,HI,2016,0,Hawaii,19.81846857,18,429104
WDPRB,HI,2016,35,Hawaii,19.81846857,18,429104
WDTCB,HI,2016,35,Hawaii,19.81846857,18,429104
WSTCB,HI,2016,8146,Hawaii,19.81846857,18,429104
WWPRB,HI,2016,8181,Hawaii,19.81846857,18,429104
WYTCB,HI,2016,5900,Hawaii,19.81846857,18,429104
BDFDB,IA,2016,38419,Iowa,73.98337008,149,4220545
BDPRP,IA,2016,7071,Iowa,73.98337008,149,4220545
BFFDB,IA,2016,585659,Iowa,73.98337008,149,4220545
BFPRP,IA,2016,103054,Iowa,73.98337008,149,4220545
CLPRB,IA,2016,0,Iowa,73.98337008,149,4220545
CLPRK,IA,2016,0,Iowa,73.98337008,149,4220545
CLPRP,IA,2016,0,Iowa,73.98337008,149,4220545
COPRK,IA,2016,0,Iowa,73.98337008,149,4220545
EMFDB,IA,2016,547240,Iowa,73.98337008,149,4220545
ENPRP,IA,2016,95983,Iowa,73.98337008,149,4220545
GETCB,IA,2016,1281,Iowa,73.98337008,149,4220545
HYTCB,IA,2016,8464,Iowa,73.98337008,149,4220545
NCPRB,IA,2016,195637,Iowa,73.98337008,149,4220545
NGMPB,IA,2016,0,Iowa,73.98337008,149,4220545
NGMPK,IA,2016,0,Iowa,73.98337008,149,4220545
NGMPP,IA,2016,0,Iowa,73.98337008,149,4220545
NUETB,IA,2016,49185,Iowa,73.98337008,149,4220545
PAPRB,IA,2016,0,Iowa,73.98337008,149,4220545
PAPRP,IA,2016,0,Iowa,73.98337008,149,4220545
REPRB,IA,2016,801820,Iowa,73.98337008,149,4220545
SOTCB,IA,2016,587,Iowa,73.98337008,149,4220545
TEPRB,IA,2016,851005,Iowa,73.98337008,149,4220545
TETCB,IA,2016,1534622,Iowa,73.98337008,149,4220545
WDEXB,IA,2016,0,Iowa,73.98337008,149,4220545
WDPRB,IA,2016,6107,Iowa,73.98337008,149,4220545
WDTCB,IA,2016,6107,Iowa,73.98337008,149,4220545
WSTCB,IA,2016,14417,Iowa,73.98337008,149,4220545
WWPRB,IA,2016,20524,Iowa,73.98337008,149,4220545
WYTCB,IA,2016,185305,Iowa,73.98337008,149,4220545
BDFDB,ID,2016,0,Idaho,18.3418212,127,1317624
BDPRP,ID,2016,0,Idaho,18.3418212,127,1317624
BFFDB,ID,2016,9206,Idaho,18.3418212,127,1317624
BFPRP,ID,2016,1615,Idaho,18.3418212,127,1317624
CLPRB,ID,2016,0,Idaho,18.3418212,127,1317624
CLPRK,ID,2016,0,Idaho,18.3418212,127,1317624
CLPRP,ID,2016,0,Idaho,18.3418212,127,1317624
COPRK,ID,2016,5.722,Idaho,18.3418212,127,1317624
EMFDB,ID,2016,9206,Idaho,18.3418212,127,1317624
ENPRP,ID,2016,1615,Idaho,18.3418212,127,1317624
GETCB,ID,2016,2167,Idaho,18.3418212,127,1317624
HYTCB,ID,2016,83395,Idaho,18.3418212,127,1317624
NCPRB,ID,2016,109756,Idaho,18.3418212,127,1317624
NGMPB,ID,2016,5208,Idaho,18.3418212,127,1317624
NGMPK,ID,2016,1.123,Idaho,18.3418212,127,1317624
NGMPP,ID,2016,4637,Idaho,18.3418212,127,1317624
NUETB,ID,2016,0,Idaho,18.3418212,127,1317624
PAPRB,ID,2016,1230,Idaho,18.3418212,127,1317624
PAPRP,ID,2016,215,Idaho,18.3418212,127,1317624
REPRB,ID,2016,151509,Idaho,18.3418212,127,1317624
SOTCB,ID,2016,390,Idaho,18.3418212,127,1317624
TEPRB,ID,2016,157946,Idaho,18.3418212,127,1317624
TETCB,ID,2016,540164,Idaho,18.3418212,127,1317624
WDEXB,ID,2016,0,Idaho,18.3418212,127,1317624
WDPRB,ID,2016,31050,Idaho,18.3418212,127,1317624
WDTCB,ID,2016,31050,Idaho,18.3418212,127,1317624
WSTCB,ID,2016,1497,Idaho,18.3418212,127,1317624
WWPRB,ID,2016,32547,Idaho,18.3418212,127,1317624
WYTCB,ID,2016,23804,Idaho,18.3418212,127,1317624
BDFDB,IL,2016,18598,Illinois,207.4305588,36,1325335
BDPRP,IL,2016,3423,Illinois,207.4305588,36,1325335
BFFDB,IL,2016,252801,Illinois,207.4305588,36,1325335
BFPRP,IL,2016,44501,Illinois,207.4305588,36,1325335
CLPRB,IL,2016,977131,Illinois,207.4305588,36,1325335
CLPRK,IL,2016,22.424,Illinois,207.4305588,36,1325335
CLPRP,IL,2016,43575,Illinois,207.4305588,36,1325335
COPRK,IL,2016,5.722,Illinois,207.4305588,36,1325335
EMFDB,IL,2016,234203,Illinois,207.4305588,36,1325335
ENPRP,IL,2016,41078,Illinois,207.4305588,36,1325335
GETCB,IL,2016,2042,Illinois,207.4305588,36,1325335
HYTCB,IL,2016,1226,Illinois,207.4305588,36,1325335
NCPRB,IL,2016,103746,Illinois,207.4305588,36,1325335
NGMPB,IL,2016,2317,Illinois,207.4305588,36,1325335
NGMPK,IL,2016,1.061,Illinois,207.4305588,36,1325335
NGMPP,IL,2016,2183,Illinois,207.4305588,36,1325335
NUETB,IL,2016,1031331,Illinois,207.4305588,36,1325335
PAPRB,IL,2016,49432,Illinois,207.4305588,36,1325335
PAPRP,IL,2016,8639,Illinois,207.4305588,36,1325335
REPRB,IL,2016,375139,Illinois,207.4305588,36,1325335
SOTCB,IL,2016,2033,Illinois,207.4305588,36,1325335
TEPRB,IL,2016,2435349,Illinois,207.4305588,36,1325335
TETCB,IL,2016,3925630,Illinois,207.4305588,36,1325335
WDEXB,IL,2016,0,Illinois,207.4305588,36,1325335
WDPRB,IL,2016,7597,Illinois,207.4305588,36,1325335
WDTCB,IL,2016,7597,Illinois,207.4305588,36,1325335
WSTCB,IL,2016,10995,Illinois,207.4305588,36,1325335
WWPRB,IL,2016,18592,Illinois,207.4305588,36,1325335
WYTCB,IL,2016,98445,Illinois,207.4305588,36,1325335
BDFDB,IN,2016,12981,Indiana,181.8275677,45,11391681
BDPRP,IN,2016,2389,Indiana,181.8275677,45,11391681
BFFDB,IN,2016,166925,Indiana,181.8275677,45,11391681
BFPRP,IN,2016,29390,Indiana,181.8275677,45,11391681
CLPRB,IN,2016,654493,Indiana,181.8275677,45,11391681
CLPRK,IN,2016,22.752,Indiana,181.8275677,45,11391681
CLPRP,IN,2016,28767,Indiana,181.8275677,45,11391681
COPRK,IN,2016,5.722,Indiana,181.8275677,45,11391681
EMFDB,IN,2016,153944,Indiana,181.8275677,45,11391681
ENPRP,IN,2016,27001,Indiana,181.8275677,45,11391681
GETCB,IN,2016,4647,Indiana,181.8275677,45,11391681
HYTCB,IN,2016,3935,Indiana,181.8275677,45,11391681
NCPRB,IN,2016,56205,Indiana,181.8275677,45,11391681
NGMPB,IN,2016,6441,Indiana,181.8275677,45,11391681
NGMPK,IN,2016,1.038,Indiana,181.8275677,45,11391681
NGMPP,IN,2016,6205,Indiana,181.8275677,45,11391681
NUETB,IN,2016,0,Indiana,181.8275677,45,11391681
PAPRB,IN,2016,10397,Indiana,181.8275677,45,11391681
PAPRP,IN,2016,1817,Indiana,181.8275677,45,11391681
REPRB,IN,2016,257458,Indiana,181.8275677,45,11391681
SOTCB,IN,2016,2391,Indiana,181.8275677,45,11391681
TEPRB,IN,2016,928789,Indiana,181.8275677,45,11391681
TETCB,IN,2016,2777075,Indiana,181.8275677,45,11391681
WDEXB,IN,2016,0,Indiana,181.8275677,45,11391681
WDPRB,IN,2016,17951,Indiana,181.8275677,45,11391681
WDTCB,IN,2016,17951,Indiana,181.8275677,45,11391681
WSTCB,IN,2016,16378,Indiana,181.8275677,45,11391681
WWPRB,IN,2016,34328,Indiana,181.8275677,45,11391681
WYTCB,IN,2016,45232,Indiana,181.8275677,45,11391681
BDFDB,KS,2016,171,Kansas,62.60936987,130,1440764
BDPRP,KS,2016,31,Kansas,62.60936987,130,1440764
BFFDB,KS,2016,67755,Kansas,62.60936987,130,1440764
BFPRP,KS,2016,11885,Kansas,62.60936987,130,1440764
CLPRB,KS,2016,617,Kansas,62.60936987,130,1440764
CLPRK,KS,2016,23.051,Kansas,62.60936987,130,1440764
CLPRP,KS,2016,27,Kansas,62.60936987,130,1440764
COPRK,KS,2016,5.722,Kansas,62.60936987,130,1440764
EMFDB,KS,2016,67585,Kansas,62.60936987,130,1440764
ENPRP,KS,2016,11854,Kansas,62.60936987,130,1440764
GETCB,KS,2016,974,Kansas,62.60936987,130,1440764
HYTCB,KS,2016,282,Kansas,62.60936987,130,1440764
NCPRB,KS,2016,131653,Kansas,62.60936987,130,1440764
NGMPB,KS,2016,281646,Kansas,62.60936987,130,1440764
NGMPK,KS,2016,1.151,Kansas,62.60936987,130,1440764
NGMPP,KS,2016,244795,Kansas,62.60936987,130,1440764
NUETB,KS,2016,86245,Kansas,62.60936987,130,1440764
PAPRB,KS,2016,217116,Kansas,62.60936987,130,1440764
PAPRP,KS,2016,37944,Kansas,62.60936987,130,1440764
REPRB,KS,2016,205800,Kansas,62.60936987,130,1440764
SOTCB,KS,2016,125,Kansas,62.60936987,130,1440764
TEPRB,KS,2016,791424,Kansas,62.60936987,130,1440764
TETCB,KS,2016,1092806,Kansas,62.60936987,130,1440764
WDEXB,KS,2016,0,Kansas,62.60936987,130,1440764
WDPRB,KS,2016,3973,Kansas,62.60936987,130,1440764
WDTCB,KS,2016,3973,Kansas,62.60936987,130,1440764
WSTCB,KS,2016,2418,Kansas,62.60936987,130,1440764
WWPRB,KS,2016,6391,Kansas,62.60936987,130,1440764
WYTCB,KS,2016,130272,Kansas,62.60936987,130,1440764
BDFDB,KY,2016,5658,Kentucky,126.8081795,76,2257870
BDPRP,KY,2016,1041,Kentucky,126.8081795,76,2257870
BFFDB,KY,2016,9693,Kentucky,126.8081795,76,2257870
BFPRP,KY,2016,1749,Kentucky,126.8081795,76,2257870
CLPRB,KY,2016,1041121,Kentucky,126.8081795,76,2257870
CLPRK,KY,2016,24.279,Kentucky,126.8081795,76,2257870
CLPRP,KY,2016,42881,Kentucky,126.8081795,76,2257870
COPRK,KY,2016,5.722,Kentucky,126.8081795,76,2257870
EMFDB,KY,2016,4035,Kentucky,126.8081795,76,2257870
ENPRP,KY,2016,708,Kentucky,126.8081795,76,2257870
GETCB,KY,2016,2712,Kentucky,126.8081795,76,2257870
HYTCB,KY,2016,32108,Kentucky,126.8081795,76,2257870
NCPRB,KY,2016,35186,Kentucky,126.8081795,76,2257870
NGMPB,KY,2016,102591,Kentucky,126.8081795,76,2257870
NGMPK,KY,2016,1.119,Kentucky,126.8081795,76,2257870
NGMPP,KY,2016,91640,Kentucky,126.8081795,76,2257870
NUETB,KY,2016,0,Kentucky,126.8081795,76,2257870
PAPRB,KY,2016,14849,Kentucky,126.8081795,76,2257870
PAPRP,KY,2016,2595,Kentucky,126.8081795,76,2257870
REPRB,KY,2016,76971,Kentucky,126.8081795,76,2257870
SOTCB,KY,2016,366,Kentucky,126.8081795,76,2257870
TEPRB,KY,2016,1235531,Kentucky,126.8081795,76,2257870
TETCB,KY,2016,1704124,Kentucky,126.8081795,76,2257870
WDEXB,KY,2016,0,Kentucky,126.8081795,76,2257870
WDPRB,KY,2016,30577,Kentucky,126.8081795,76,2257870
WDTCB,KY,2016,30577,Kentucky,126.8081795,76,2257870
WSTCB,KY,2016,1514,Kentucky,126.8081795,76,2257870
WWPRB,KY,2016,32092,Kentucky,126.8081795,76,2257870
WYTCB,KY,2016,0,Kentucky,126.8081795,76,2257870
BDFDB,LA,2016,0,Louisiana,189.1398596,98,1499474
BDPRP,LA,2016,0,Louisiana,189.1398596,98,1499474
BFFDB,LA,2016,0,Louisiana,189.1398596,98,1499474
BFPRP,LA,2016,0,Louisiana,189.1398596,98,1499474
CLPRB,LA,2016,38499,Louisiana,189.1398596,98,1499474
CLPRK,LA,2016,13.761,Louisiana,189.1398596,98,1499474
CLPRP,LA,2016,2798,Louisiana,189.1398596,98,1499474
COPRK,LA,2016,5.722,Louisiana,189.1398596,98,1499474
EMFDB,LA,2016,0,Louisiana,189.1398596,98,1499474
ENPRP,LA,2016,0,Louisiana,189.1398596,98,1499474
GETCB,LA,2016,1842,Louisiana,189.1398596,98,1499474
HYTCB,LA,2016,10183,Louisiana,189.1398596,98,1499474
NCPRB,LA,2016,13876,Louisiana,189.1398596,98,1499474
NGMPB,LA,2016,1893803,Louisiana,189.1398596,98,1499474
NGMPK,LA,2016,1.061,Louisiana,189.1398596,98,1499474
NGMPP,LA,2016,1784396,Louisiana,189.1398596,98,1499474
NUETB,LA,2016,179391,Louisiana,189.1398596,98,1499474
PAPRB,LA,2016,328643,Louisiana,189.1398596,98,1499474
PAPRP,LA,2016,57435,Louisiana,189.1398596,98,1499474
REPRB,LA,2016,154742,Louisiana,189.1398596,98,1499474
SOTCB,LA,2016,1851,Louisiana,189.1398596,98,1499474
TEPRB,LA,2016,2595078,Louisiana,189.1398596,98,1499474
TETCB,LA,2016,4030644,Louisiana,189.1398596,98,1499474
WDEXB,LA,2016,6011,Louisiana,189.1398596,98,1499474
WDPRB,LA,2016,128495,Louisiana,189.1398596,98,1499474
WDTCB,LA,2016,122484,Louisiana,189.1398596,98,1499474
WSTCB,LA,2016,12371,Louisiana,189.1398596,98,1499474
WWPRB,LA,2016,140865,Louisiana,189.1398596,98,1499474
WYTCB,LA,2016,0,Louisiana,189.1398596,98,1499474
BDFDB,MA,2016,56,Massachusetts,64.08973529,35,841616
BDPRP,MA,2016,10,Massachusetts,64.08973529,35,841616
BFFDB,MA,2016,56,Massachusetts,64.08973529,35,841616
BFPRP,MA,2016,10,Massachusetts,64.08973529,35,841616
CLPRB,MA,2016,0,Massachusetts,64.08973529,35,841616
CLPRK,MA,2016,0,Massachusetts,64.08973529,35,841616
CLPRP,MA,2016,0,Massachusetts,64.08973529,35,841616
COPRK,MA,2016,0,Massachusetts,64.08973529,35,841616
EMFDB,MA,2016,0,Massachusetts,64.08973529,35,841616
ENPRP,MA,2016,0,Massachusetts,64.08973529,35,841616
GETCB,MA,2016,859,Massachusetts,64.08973529,35,841616
HYTCB,MA,2016,6578,Massachusetts,64.08973529,35,841616
NCPRB,MA,2016,26927,Massachusetts,64.08973529,35,841616
NGMPB,MA,2016,0,Massachusetts,64.08973529,35,841616
NGMPK,MA,2016,0,Massachusetts,64.08973529,35,841616
NGMPP,MA,2016,0,Massachusetts,64.08973529,35,841616
NUETB,MA,2016,56628,Massachusetts,64.08973529,35,841616
PAPRB,MA,2016,0,Massachusetts,64.08973529,35,841616
PAPRP,MA,2016,0,Massachusetts,64.08973529,35,841616
REPRB,MA,2016,65616,Massachusetts,64.08973529,35,841616
SOTCB,MA,2016,17495,Massachusetts,64.08973529,35,841616
TEPRB,MA,2016,122244,Massachusetts,64.08973529,35,841616
TETCB,MA,2016,1426034,Massachusetts,64.08973529,35,841616
WDEXB,MA,2016,0,Massachusetts,64.08973529,35,841616
WDPRB,MA,2016,18928,Massachusetts,64.08973529,35,841616
WDTCB,MA,2016,18928,Massachusetts,64.08973529,35,841616
WSTCB,MA,2016,19705,Massachusetts,64.08973529,35,841616
WWPRB,MA,2016,38633,Massachusetts,64.08973529,35,841616
WYTCB,MA,2016,1995,Massachusetts,64.08973529,35,841616
BDFDB,MD,2016,0,Maryland,60.46760995,65,1349074
BDPRP,MD,2016,0,Maryland,60.46760995,65,1349074
BFFDB,MD,2016,0,Maryland,60.46760995,65,1349074
BFPRP,MD,2016,0,Maryland,60.46760995,65,1349074
CLPRB,MD,2016,37859,Maryland,60.46760995,65,1349074
CLPRK,MD,2016,23.431,Maryland,60.46760995,65,1349074
CLPRP,MD,2016,1616,Maryland,60.46760995,65,1349074
COPRK,MD,2016,0,Maryland,60.46760995,65,1349074
EMFDB,MD,2016,0,Maryland,60.46760995,65,1349074
ENPRP,MD,2016,0,Maryland,60.46760995,65,1349074
GETCB,MD,2016,570,Maryland,60.46760995,65,1349074
HYTCB,MD,2016,12853,Maryland,60.46760995,65,1349074
NCPRB,MD,2016,25123,Maryland,60.46760995,65,1349074
NGMPB,MD,2016,36,Maryland,60.46760995,65,1349074
NGMPK,MD,2016,1.051,Maryland,60.46760995,65,1349074
NGMPP,MD,2016,34,Maryland,60.46760995,65,1349074
NUETB,MD,2016,154377,Maryland,60.46760995,65,1349074
PAPRB,MD,2016,0,Maryland,60.46760995,65,1349074
PAPRP,MD,2016,0,Maryland,60.46760995,65,1349074
REPRB,MD,2016,48237,Maryland,60.46760995,65,1349074
SOTCB,MD,2016,6834,Maryland,60.46760995,65,1349074
TEPRB,MD,2016,240509,Maryland,60.46760995,65,1349074
TETCB,MD,2016,1386648,Maryland,60.46760995,65,1349074
WDEXB,MD,2016,0,Maryland,60.46760995,65,1349074
WDPRB,MD,2016,14188,Maryland,60.46760995,65,1349074
WDTCB,MD,2016,14188,Maryland,60.46760995,65,1349074
WSTCB,MD,2016,8927,Maryland,60.46760995,65,1349074
WWPRB,MD,2016,23115,Maryland,60.46760995,65,1349074
WYTCB,MD,2016,4866,Maryland,60.46760995,65,1349074
BDFDB,ME,2016,60,Maine,16.15310799,41,795948
BDPRP,ME,2016,11,Maine,16.15310799,41,795948
BFFDB,ME,2016,60,Maine,16.15310799,41,795948
BFPRP,ME,2016,11,Maine,16.15310799,41,795948
CLPRB,ME,2016,0,Maine,16.15310799,41,795948
CLPRK,ME,2016,0,Maine,16.15310799,41,795948
CLPRP,ME,2016,0,Maine,16.15310799,41,795948
COPRK,ME,2016,0,Maine,16.15310799,41,795948
EMFDB,ME,2016,0,Maine,16.15310799,41,795948
ENPRP,ME,2016,0,Maine,16.15310799,41,795948
GETCB,ME,2016,72,Maine,16.15310799,41,795948
HYTCB,ME,2016,27693,Maine,16.15310799,41,795948
NCPRB,ME,2016,43575,Maine,16.15310799,41,795948
NGMPB,ME,2016,0,Maine,16.15310799,41,795948
NGMPK,ME,2016,0,Maine,16.15310799,41,795948
NGMPP,ME,2016,0,Maine,16.15310799,41,795948
NUETB,ME,2016,0,Maine,16.15310799,41,795948
PAPRB,ME,2016,0,Maine,16.15310799,41,795948
PAPRP,ME,2016,0,Maine,16.15310799,41,795948
REPRB,ME,2016,141943,Maine,16.15310799,41,795948
SOTCB,ME,2016,418,Maine,16.15310799,41,795948
TEPRB,ME,2016,141943,Maine,16.15310799,41,795948
TETCB,ME,2016,392025,Maine,16.15310799,41,795948
WDEXB,ME,2016,0,Maine,16.15310799,41,795948
WDPRB,ME,2016,94739,Maine,16.15310799,41,795948
WDTCB,ME,2016,94739,Maine,16.15310799,41,795948
WSTCB,ME,2016,3570,Maine,16.15310799,41,795948
WWPRB,ME,2016,98309,Maine,16.15310799,41,795948
WYTCB,ME,2016,15391,Maine,16.15310799,41,795948
